tags: darakwon 1-과

[sound:미음.mp3]	미음	ㅁ [m]<ul><li>consonne <span style="background-color: rgba(255,255,191,0.3)">bilabiale</span> (순음, “son des lèvres”)</li><li>ㄱ ㄴ ㄷ ㄹ <span style="background-color: rgba(255,255,191,0.3)"><span style="font-weight: bold">ㅁ</span> ㅂ</span> ㅅ ㅇ ㅈ ㅊ ㅋ ㅌ <span style="background-color: rgba(255,255,191,0.3)">ㅍ</span> ㅎ</li></ul>
[sound:비읍.mp3]	비읍	ㅂ [p]<ul><li>consonne <span style="background-color: rgba(255,255,191,0.3)">bilabiale</span> (순음, “son des lèvres”)</li><li>ㄱ ㄴ ㄷ ㄹ <span style="background-color: rgba(255,255,191,0.3)">ㅁ <span style="font-weight: bold">ㅂ</span></span> ㅅ ㅇ ㅈ ㅊ ㅋ ㅌ <span style="background-color: rgba(255,255,191,0.3)">ㅍ</span> ㅎ</li></ul>
[sound:시옷.mp3]	시옷	ㅅ [s]<ul><li>consonne <span style="background-color: rgba(171,221,164,0.3)">fricative</span> (치음, “son des dents”)</li><li>ㄱ ㄴ ㄷ ㄹ ㅁ ㅂ <span style="background-color: rgba(171,221,164,0.3); font-weight: bold">ㅅ</span> ㅇ <span style="background-color: rgba(171,221,164,0.3)">ㅈ ㅊ</span> ㅋ ㅌ ㅍ ㅎ</li></ul>
[sound:이응.mp3]	이응	ㅇ [ŋ]<ul><li>consonne <span style="background-color: rgba(43,131,186,0.3)">glottale</span> (후음, “son de la gorge”)</li><li>ㄱ ㄴ ㄷ ㄹ ㅁ ㅂ ㅅ <span style="background-color: rgba(43,131,186,0.3); font-weight: bold">ㅇ</span> ㅈ ㅊ ㅋ ㅌ ㅍ <span style="background-color: rgba(43,131,186,0.3)">ㅎ</span></li></ul>
[sound:지읒.mp3]	지읒	ㅈ [c]<ul><li>consonne <span style="background-color: rgba(171,221,164,0.3)">fricative</span> (치음, “son des dents”)</li><li>ㄱ ㄴ ㄷ ㄹ ㅁ ㅂ <span style="background-color: rgba(171,221,164,0.3)">ㅅ</span> ㅇ <span style="background-color: rgba(171,221,164,0.3)"><span style="font-weight: bold">ㅈ</span> ㅊ</span> ㅋ ㅌ ㅍ ㅎ</li></ul>
[sound:치읓.mp3]	치읓	ㅊ [cʰ]<ul><li>consonne <span style="background-color: rgba(171,221,164,0.3)">fricative</span> (치음, “son des dents”)</li><li>ㄱ ㄴ ㄷ ㄹ ㅁ ㅂ <span style="background-color: rgba(171,221,164,0.3)">ㅅ</span> ㅇ <span style="background-color: rgba(171,221,164,0.3)">ㅈ <span style="font-weight: bold">ㅊ</span></span> ㅋ ㅌ ㅍ ㅎ</li></ul>
[sound:키읔.mp3]	키읔	ㅋ [kʰ]<ul><li>consonne <span style="background-color: rgba(215,25,28,0.3)">vélaire</span> (아음, “son des molaires”)</li><li><span style="background-color: rgba(215,25,28,0.3)">ㄱ</span> ㄴ ㄷ ㄹ ㅁ ㅂ ㅅ ㅇ ㅈ ㅊ <span style="background-color: rgba(215,25,28,0.3); font-weight: bold">ㅋ</span> ㅌ ㅍ ㅎ</li></ul>
[sound:티읕.mp3]	티읕	ㅌ [tʰ]<ul><li>consonne <span style="background-color: rgba(253,174,97,0.3)">alvéolaire</span> (설음, “son de la langue”)</li><li>ㄱ <span style="background-color: rgba(253,174,97,0.3)">ㄴ ㄷ ㄹ</span> ㅁ ㅂ ㅅ ㅇ ㅈ ㅊ ㅋ <span style="background-color: rgba(253,174,97,0.3); font-weight: bold">ㅌ</span> ㅍ ㅎ</li></ul>
[sound:피읖.mp3]	피읖	ㅍ [pʰ]<ul><li>consonne <span style="background-color: rgba(255,255,191,0.3)">bilabiale</span> (순음, “son des lèvres”)</li><li>ㄱ ㄴ ㄷ ㄹ <span style="background-color: rgba(255,255,191,0.3)">ㅁ ㅂ</span> ㅅ ㅇ ㅈ ㅊ ㅋ ㅌ <span style="background-color: rgba(255,255,191,0.3); font-weight: bold">ㅍ</span> ㅎ</li></ul>
[sound:히읗.mp3]	히읗	ㅎ [h]<ul><li>consonne <span style="background-color: rgba(43,131,186,0.3)">glottale</span> (후음, “son de la gorge”)</li><li>ㄱ ㄴ ㄷ ㄹ ㅁ ㅂ ㅅ <span style="background-color: rgba(43,131,186,0.3)">ㅇ</span> ㅈ ㅊ ㅋ ㅌ ㅍ <span style="background-color: rgba(43,131,186,0.3); font-weight: bold">ㅎ</span></li></ul>

[sound:한쌍.mp3]	한쌍	paire, couple

[sound:쌍기역.mp3]	쌍기역	ㄲ<ul><li>consonne <span style="background-color: rgba(215,25,28,0.3)">vélaire</span> (아음, “son des molaires”)</li><li><span style="background-color: rgba(215,25,28,0.3)">ㄱ <span style="font-weight: bold">ㄲ</span></span> ㄴ ㄷ ㄸ ㄹ ㅁ ㅂ ㅃ ㅅ ㅆ ㆁ ㅈ ㅉ ㅊ <span style="background-color: rgba(215,25,28,0.3)">ㅋ</span> ㅌ ㅍ ㅎ</li></ul>
[sound:쌍디귿.mp3]	쌍디귿	ㄸ<ul><li>consonne <span style="background-color: rgba(253,174,97,0.3)">alvéolaire</span> (설음, “son de la langue”)</li><li>ㄱ ㄲ <span style="background-color: rgba(253,174,97,0.3)">ㄴ ㄷ <span style="font-weight: bold">ㄸ</span></span> ㄹ ㅁ ㅂ ㅃ ㅅ ㅆ ㆁ ㅈ ㅉ ㅊ ㅋ <span style="background-color: rgba(253,174,97,0.3)">ㅌ</span> ㅍ ㅎ</li></ul>
[sound:쌍비읍.mp3]	쌍비읍	ㅃ<ul><li>consonne <span style="background-color: rgba(255,255,191,0.3)">bilabiale</span> (순음, “son des lèvres”)</li><li>ㄱ ㄲ ㄴ ㄷ ㄸ ㄹ <span style="background-color: rgba(255,255,191,0.3)">ㅁ ㅂ <span style="font-weight: bold">ㅃ</span></span> ㅅ ㅆ ㆁ ㅈ ㅉ ㅊ ㅋ ㅌ <span style="background-color: rgba(255,255,191,0.3)">ㅍ</span> ㅎ</li></ul>
[sound:쌍시옷.mp3]	쌍시옷	ㅆ<ul><li>consonne <span style="background-color: rgba(171,221,164,0.3)">fricative</span> (치음, “son des dents”)</li><li>ㄱ ㄲ ㄴ ㄷ ㄸ ㄹ ㅁ ㅂ ㅃ <span style="background-color: rgba(171,221,164,0.3)">ㅅ <span style="font-weight: bold">ㅆ</span></span> ㆁ <span style="background-color: rgba(171,221,164,0.3)">ㅈ ㅉ ㅊ</span> ㅋ ㅌ ㅍ ㅎ</li></ul>
[sound:쌍지읒.mp3]	쌍지읒	ㅉ<ul><li>consonne <span style="background-color: rgba(171,221,164,0.3)">fricative</span> (치음, “son des dents”)</li><li>ㄱ ㄲ ㄴ ㄷ ㄸ ㄹ ㅁ ㅂ ㅃ <span style="background-color: rgba(171,221,164,0.3)">ㅅ ㅆ</span> ㆁ <span style="background-color: rgba(171,221,164,0.3)">ㅈ <span style="font-weight: bold">ㅉ</span> ㅊ</span> ㅋ ㅌ ㅍ ㅎ</li></ul>

[sound:자음-2.mp3]	<table><tr style="background-color: rgba(215,25,28,0.3)"><td>ㄱ</td><td>기역</td><td class="small" rowspan=2>vélaire</td></tr><tr style="background-color: rgba(215,25,28,0.3)"><td>ㄲ</td><td>쌍기역</td></tr><tr style="background-color: rgba(253,174,97,0.3)"><td>ㄴ</td><td>니은</td><td class="small" rowspan=4>alvéolaire</td></tr><tr style="background-color: rgba(253,174,97,0.3)"><td>ㄷ</td><td>디귿</td></tr><tr style="background-color: rgba(253,174,97,0.3)"><td>ㄸ</td><td>쌍디귿</td></tr><tr style="background-color: rgba(253,174,97,0.3)"><td>ㄹ</td><td>리을</td></tr><tr style="background-color: rgba(255,255,191,0.3)"><td>ㅁ</td><td>미음</td><td class="small" rowspan=3>bilabiale</td></tr><tr style="background-color: rgba(255,255,191,0.3)"><td>ㅂ</td><td>비읍</td></tr><tr style="background-color: rgba(255,255,191,0.3)"><td>ㅃ</td><td>쌍비읍</td></tr><tr style="background-color: rgba(171,221,164,0.3)"><td>ㅅ</td><td>시옷</td><td class="small" rowspan=2>fricative</td></tr><tr style="background-color: rgba(171,221,164,0.3)"><td>ㅆ</td><td>쌍시옷</td></tr><tr style="background-color: rgba(43,131,186,0.3)"><td>ㅇ</td><td>이응</td><td class="small">glottale</td></tr><tr style="background-color: rgba(171,221,164,0.3)"><td>ㅈ</td><td>지읒</td><td class="small" rowspan=3>fricative</td></tr><tr style="background-color: rgba(171,221,164,0.3)"><td>ㅉ</td><td>쌍지읒</td></tr><tr style="background-color: rgba(171,221,164,0.3)"><td>ㅊ</td><td>치읓</td></tr><tr style="background-color: rgba(215,25,28,0.3)"><td>ㅋ</td><td>키읔</td><td class="small">vélaire</td></tr><tr style="background-color: rgba(253,174,97,0.3)"><td>ㅌ</td><td>티읕</td><td class="small">alvéolaire</td></tr><tr style="background-color: rgba(255,255,191,0.3)"><td>ㅍ</td><td>피읖</td><td class="small">bilabiale</td></tr><tr style="background-color: rgba(43,131,186,0.3)"><td>ㅎ</td><td>히읗</td><td class="small">glottale</td></tr></table>	Ordre alphabétique des 19 consonnes<p class="small">(14 de base (자음) + 5 doubles (쌍자음))</p>

[sound:한국.mp3]	한국 (대한민국)<p class="small">/ <span style="color:#d95f02">&#9632;</span> 서울 / <span style="color:#1b9e77">&#9632;</span> 부산 / <span style="color:#7570b3">&#9632;</span> 인천 / <span style="color:#e7298a">&#9632;</span> 대구 / <span style="color:#66a61e">&#9632;</span> 대전 / <span style="color:#e6ab02">&#9632;</span> 광주 / <span style="color:#a6761d">&#9632;</span> 울산</p><hr/><img src="특별시.광역시.svg">	Corée du Sud (république de Corée)<p class="small light">/ Séoul / Busan / Incheon / Daegu / Daejeon / Gwangju / Ulsan</p><p class="small">(국가: pays)</p><ul class="small"><li>Le nom que les Sud-Coréens donnent à leur pays est <span class="em">Hanguk (한국, litt. “pays des Han”)</span>, du nom des populations de la préhistoire de la Corée qui habitaient le sud de la péninsule (à ne pas confondre avec les Han chinois). Le pays est surnommé <span class="em">Joseon (조선, litt. “pays du matin frais”)</span>, généralement mal traduit par “pays du matin calme”. Le nom officiel du pays est République de Corée (대한민국, litt. “Grande République des Han”).</li><li>Capitale (수도)&nbsp;: <span class="em">Séoul (서울)</span></li><li>Superficie&nbsp;: 100&nbsp;210 km² (Fr.: 643&nbsp;801 km²)</li><li>Nombre d'habitants (2019)&nbsp;: 51,7 millions (Fr.: 67,1 millions)</li><li>Monnaie&nbsp;: <span class="em">won (원) / ₩</span>&nbsp;; 1 EUR &cong; 1500 KRW</li><li>Drapeau (기)&nbsp;: Taegeukgi (<span class="em">태극기</span>)</li><li>Hymne national&nbsp;: Aegukga (<span class="em">애국가</span>, litt. “chanson de l'amour pour le pays”)</li><li>Fleur nationale: Hibiscus syriacus (<span class="em">무궁화</span>)&nbsp;; elle apparaît sur l'emblème national et est évoquée dans l'애국가, l'hymne national, car elle a la réputation de résister longtemps (무궁 signifie “immortalité”).</li><li>Administration territoriale&nbsp;:<br>- neuf provinces (<span class="em">도</span> / 道)<br>- six villes métropolitaines (<span class="em">광역시</span>)<br>- deux villes spéciales (<span class="em">특별시</span>)&nbsp;: la capitale Séoul (<span class="em">서울</span>) et Sejong (<span class="em">세종</span>)<br>Administrativement, les villes ont le même statut que les provinces.</li><li>La péninsule de Corée est baignée à l'ouest par la mer Jaune (<span class="em">황해</span>), aussi appelée mer de l'Ouest (<span class="em">서해</span>), au sud par le détroit de Corée et à l'est par la mer du Japon, appelée mer de l'Est (<span class="em">동해</span>) par les coréens.</li></ul>
[sound:도_시_군.mp3]	도<p class="small">/ <span style="color:#8c6bb1">&#9632;</span> 경기도 / <span style="color:#88419d">&#9632;</span> 강원도<br>/ <span style="color:#b30000">&#9632;</span> 충청북도 / <span style="color:#d7301f">&#9632;</span> 충청남도<br>/ <span style="color:#006d2c">&#9632;</span> 전라북도 / <span style="color:#238b45">&#9632;</span> 전라남도<br>/ <span style="color:#0868ac">&#9632;</span> 경상북도 / <span style="color:#2b8cbe">&#9632;</span> 경상남도<br>/ <span style="color:#a6761d">&#9632;</span> 제주도</p><hr/><img src="도.svg">	province<p class="small">(administration territoriale)</p><ul class="small"><li>La Corée du Sud (대한민국) est divisée en plusieurs régions administratives. Les principales subdivisions consistent en <span class="em">neuf provinces (도 / 道)</span>, <span class="em">six villes métropolitaines (광역시)</span>, et <span class="em">deux villes spéciales (특별시)</span>. Administrativement, les villes ont le même statut que les provinces.</li><li>Les subdivisions secondaires d'une province sont la <span class="em">ville (시)</span> et le <span class="em">district (군)</span>. Les districts ont des populations inférieures à 150&nbsp;000 habitants (autrement, ils deviennent des villes) et ont un caractère plus rural que les villes.</li><li>Les villes (시) de plus de 500&nbsp;000 habitants sont divisées en <span class="em">arrondissements (구)</span>, qui sont eux-mêmes divisés en <span class="em">quartiers (동)</span>. Celles de moins de 500&nbsp;000 habitants sont directement divisées en quartiers.</li><li>Les districts (군) sont subdivisés en municipalités qui sont appelées <span class="em">bourgs urbains (읍)</span> pour les plus peuplées et <span class="em">bourgs ruraux (면)</span> pour les plus petites.</li><li>Le <span class="em">village (리)</span> est la seule subdivision des bourgs urbains (읍) et ruraux (면)&nbsp;; il constitue la plus petite subdivisions rurale.</li></ul><ul>En résumé&nbsp;:<li>&ge; 150&nbsp;000 hab. &rarr; ville (시)</li><li>&lt; 150&nbsp;000 hab. &rarr; district (군)</li><ul><li>&ge; 20&nbsp;000 hab. &rarr; bourg urbain (읍)</li><li>&ge; 6&nbsp;000 hab. &rarr; bourg rural (면)</li><li>&lt; 6&nbsp;000 hab. &rarr; village (리)</li></ul></ul>
[sound:태극기.mp3]	태극기<hr/><img src="태극기.svg">	drapeau coréen<p class="small">(기: drapeau)</p><ul><li>Les couleurs du drapeau sont le rouge, le bleu et le noir sur fond blanc. Le drapeau représente les trois composantes d'une nation&nbsp;: la terre (le fond blanc), le peuple (le cercle rouge et bleu) et le gouvernement (les quatre ensembles de barres noires ou trigrammes). Il a été créé en 1882, mais les symboles sont parmi les plus anciens trouvés sur le drapeau d'une nation.</li><li>Les éléments du drapeau symbolisent les forces duales de la nature. Le cercle rouge et bleu au milieu du drapeau est appelé <span class="em">태극</span> en coréen (太极, tàijí en chinois), ce qui, traduit littéralement, signifie “poutre faîtière suprême” et peut s'interpréter comme la pièce maîtresse de la structure de l'univers, sa clef de voûte, à partir de laquelle apparaissent le yin (阴) et le yang (阳). Le cercle est divisé en deux parties, chacune ressemblant à une virgule. La partie supérieure rouge représente les forces positives du <span class="em">양</span> (阳, yáng en chinois également) et la partie inférieure bleue représente les forces négatives du <span class="em">음</span> (阴, yīn en chinois).</li><li>Le 양 et le 음 forment ensemble le <span class="em">도</span> (道, dào en chinois&nbsp;: la voie, le chemin), signifiant la perpétuelle alternance de forces opposées mais complémentaires que l'on retrouve dans tous les aspects de la vie&nbsp;: lumière et obscurité, bien et mal, actif et passif, masculin et féminin. La partie ronde épaisse de chaque virgule représente le début de toutes choses tandis que sa queue représente la fin, de sorte que là où le 양 commence, le 음 disparaît et vice versa.</li><li>Les quatre trigrammes, tirés du “Livre des mutations”, représentent les quatre éléments. Le <span class="em">ciel (☰)</span>, manifestation du pur principe <span class="em">양 (⚊)</span>, est représenté par trois lignes ininterrompues&nbsp;; un ensemble de trois lignes brisées placées en face représente la <span class="em">terre (☷)</span>, manifestation du pur principe <span class="em">음 (⚋)</span>. Les étapes entre les deux extrêmes du positif et du négatif sont représentées par les deux lignes avec une ligne brisée entre elles signifiant le <span class="em">feu (☲)</span>, et les deux lignes brisées avec une ligne ininterrompue au milieu, l'<span class="em">eau (☵)</span>. Ensemble, ces quatre trigrammes symbolisent également les saisons et les points cardinaux. Chaque trigramme est disposé en face de son complémentaire (☰/☷ et ☲/☵). C'est donc l'idée d'harmonie universelle qui a guidé la conception du drapeau.</li></ul><table id="underlined-header"><tr><th>Trigramme (괘)</th><th>☰ (건)</th><th>☵ (감)</th><th>☷ (곤)</th><th>☲ (리)</th></tr><tr><td>Élément</td><td>ciel (하늘 / 天)</td><td>eau (물 / 水)</td><td>terre (땅 / 土)</td><td>feu (불 / 火)</td></tr><tr><td>Point cardinal</td><td>sud (남 / 南)</td><td>ouest (서 / 西)</td><td>nord (북 / 北)</td><td>est (동 / 東)</td></tr><tr><td>Saison</td><td>été (하 / 夏)</td><td>automne (추 / 秋)</td><td>hiver (동 / 冬)</td><td>printemps (춘 / 春)</td></tr><tr><td>Famille</td><td>père (부 / 父)</td><td>fille (녀 / 女)</td><td>mère (모 / 母)</td><td>fils (자 / 子)</td></tr><tr><td>Position sur le drapeau</td><td>en haut à la hampe</td><td>en haut sur le flottant</td><td>en bas sur le flottant</td><td>en bas à la hampe</td></tr></table>
[sound:서울.mp3]	서울(특별시)<hr/><img src="수도권.서울.인천.경기도.svg"><img src="서울.구.svg">	Séoul<p class="small">(ville spéciale)</p><ul class="small"><li>Capitale (수도) et plus grande ville de la Corée du Sud (<span class="em">대한민국</span>), située sur le fleuve Han (<span class="em">한강</span>), au nord-ouest du pays. La zone démilitarisée (DMZ) est située à environ 45 kilomètres du centre-ville.</li><li>La région de la capitale de Séoul (angl. “Seoul Capital Area”, SCA), aussi appelée Sudogwon (<span class="em">수도권</span>) ou région de Gyeonggi (<span class="em">경기 지방</span>) forme une grande région métropolitaine regroupant trois districts administratifs différents&nbsp;: Séoul (<span style="color:#c83737">&#9632;</span> <span class="em">서울</span>), Incheon (<span style="color:#7570b3">&#9632;</span> <span class="em">인천</span>) et la province de Gyeonggi (<span style="color:#66a61e">&#9632;</span> <span class="em">경기도</span>). Sa population de plus de 25 millions d'habitants (en 2017) fait d'elle la troisième mégapole la plus peuplée au monde après Tokyo et Mexico, et juste devant New York. Elle forme le centre culturel, commercial, financier, industriel et résidentiel de la Corée du Sud. La plus grande ville est Séoul, avec une population d'environ 11 millions d'habitants intra-muros, suivie d'Incheon, avec 3 millions d'habitants.</li><li>Si Séoul reste le siège de l'Assemblée nationale et de la présidence, nombre de ministères et d'institutions nationales ont été transférées dans la ville nouvelle de Sejong (<span class="em">세종</span>), capitale administrative de facto depuis 2013.</li><li>La ville est divisée en 25 arrondissements (<span class="em">구</span>), eux-mêmes sous-divisés en quartiers (<span class="em">동</span>). Le nombre d'habitants, la superficie et le nombre de 동 varient considérablement d'un arrondissement à l'autre. L'arrondissement est une ville dans la ville&nbsp;: il a son propre maire et dispose de son propre conseil municipal.</li><li>Le hanja gyeong (<span class="em">京</span>) signifie aussi “capitale” et est utilisé pour représenter Séoul dans les noms des lignes ferroviaires et des autoroutes, par exemple la ligne ferroviaire Gyeongbu (Séoul-Busan, <span class="em">경부고속선</span>) et l'autoroute Gyeongin (Séoul-Incheon, <span class="em">경인</span>).</li><li>Fondée il y a deux mille ans par le royaume Baekje (<span class="em">백제</span>), l'un des Trois Royaumes de Corée, Séoul est pendant plus de cinq cents ans la capitale du royaume de Joseon (<span class="em">조선</span>). À la fin du XIX<sup>ème</sup> siècle, rompant avec une longue tradition d'isolement, Séoul s'ouvre aux étrangers et notamment aux États-Unis. Occupée par le Japon de 1910 à 1945 et rebaptisée Gyeongseong (경성), la ville devient la capitale de la République de Corée lors de sa proclamation en 1948.</li></ul>


[sound:맞다.mp3]	맞다 <span class="발음">[맏따]</span>	être correct, juste
[sound:맞는.mp3]	맞는<div class="활용"><div class="부정사">맞다</div></div>	correct

[sound:쓰다.mp3]	쓰다	écrire
[sound:쓰세요.mp3]	쓰세요<div class="활용"><div class="부정사">쓰다</div><div class="명령법">쓰세요</div></div>	écrivez<p class="small">(s'il vous plaît)</p>

[sound:읽다.mp3]	읽다 <span class="발음">[익따]</span>	lire
[sound:읽으세요.mp3]	읽으세요<div class="활용"><div class="부정사">읽다</div><div class="명령법">읽으세요</div></div>	lisez<p class="small">(s'il vous plaît)</p>

[sound:듣다.mp3]	듣다 <span class="발음">[듣따]</span>	entendre, écouter
[sound:들으세요.mp3]	들으세요<div class="활용"><div class="부정사">듣다</div><div class="명령법">들으세요</div></div>	écoutez<p class="small">(s'il vous plaît)</p>

[sound:말_말씀.mp3]	말	language, parole, discours
